merchant,brand,name_ar,name_en,category,sku,product_url,quality_score,issues,price_sar_TO_FILL,width_cm_TO_FILL,depth_cm_TO_FILL,height_cm_TO_FILL,availability_TO_FILL
Pan Home Saudi Arabia,Pan Home,,Jimmy Accent Chair,living room,033ZXC2000021,https://www.panhomestores.com/ksa_en/jimmy-accent-chair-033zxc2000021,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Navath 8 Seater Dining Table - Brown & Black,dining room,023AGE1900001,https://www.panhomestores.com/ksa_en/navath-8-seater-dining-table-solid-wood-brown-black-023age1900001,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Domnion Medium Back Office Chair - Black,home office,051LZY1800002,https://www.panhomestores.com/ksa_en/domnion-medium-back-office-chair-black-051lzy1800002,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Kasbah E14 Table Lamp - White,lighting,181ATO9900272,https://www.panhomestores.com/ksa_en/kasbah-e14-table-lamp-d20x19cm-white-181ato9900272,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Mermax E27 Marble Base Floor Lamp - Satin Brass/Green,lighting,181ATO9901215,https://www.panhomestores.com/ksa_en/mermax-e27-marble-base-floor-lamp-with-pull-switch-42x165cm-satin-brass-green-181ato9901215,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Tripod E27 Table Lamp - Brown,lighting,181AIC9901877,https://www.panhomestores.com/ksa_en/tripod-e27-table-lamp-dia30x51cm-brown-181aic9901877,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Cordoba E27 Floor Lamp - Gold,lighting,181PGI9900088,https://www.panhomestores.com/ksa_en/cordoba-e27-floor-lamp-25-4x15-7x129-5cm-gold-181pgi9900088,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Erin E14 Table Lamp - White,lighting,181ATO9900268,https://www.panhomestores.com/ksa_en/erin-e14-table-lamp-d10x20cm-white-181ato9900268,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Cerah E27 Abaca Floor Lamp - Natural,lighting,181PLC9900037,https://www.panhomestores.com/ksa_en/cerah-e27-abaca-floor-lamp-dia-45x153cm-natural-181plc9900037,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Glaze E27 Table Lamp - Gold,lighting,181ATO9900143,https://www.panhomestores.com/ksa_en/glaze-e27-table-lamp-23x15x29cm-gold-181ato9900143,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Salerno Sideboard with 2 Doors and 3 Drawers - Natural & Silver,dining room,025EIE0500008,https://www.panhomestores.com/ksa_en/salerno-sideboard-with-2-door-3-drawer-solid-wood-natural-silver-025eie0500008,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Boska End Table - Grey Silver,living room,041JCT2000035,https://www.panhomestores.com/ksa_en/boska-end-table-grey-silver-041jct2000035,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Azulite Sideboard with Mirror - Beige,dining room,025AAM1000091,https://www.panhomestores.com/ksa_en/azulite-sideboard-with-mirror-beige-025aam1000091,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Novaglow 5-Lights Floor Lamp - Smoke Grey,lighting,181AIC9902460,https://www.panhomestores.com/ksa_en/novaglow-5-lights-e-14-floor-lamp-160x80x200cm-smoke-grey-181aic9902460,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Keerby End Table Veneer - Black Grey,living room,041SSK1800125,https://www.panhomestores.com/ksa_en/keerby-end-table-veneer-black-grey-041ssk1800125,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Starlock Sideboard with 3 Drawers and 1 Door - White,dining room,025CMR0800374,https://www.panhomestores.com/ksa_en/starlock-sideboard-with-3-drawer-1-door-white-025cmr0800374,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Gerra Accent Table Marble - White Gold,living room,041TRL2400066,https://www.panhomestores.com/ksa_en/gerra-accent-table-marble-white-gold-041trl2400066,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Ruwa Sideboard with 3 Doors - Natural Black,dining room,025JLV0500079,https://www.panhomestores.com/ksa_en/ruwa-sideboard-with-3-door-natural-black-025jlv0500079,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Kenzie E27 Polyresin Floor Lamp - Black,lighting,181HEL9900475,https://www.panhomestores.com/ksa_en/kenzie-e27-polyresin-floor-lamp-68-5x68-5x169cm-black-181hel9900475,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Dilon E27 Table Lamp - Natural,lighting,251HRN9900028,https://www.panhomestores.com/ksa_en/dilon-e27-table-lamp-d28x43cm-natural-251hrn9900028,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Kevin E27 Floor Lamp - Natural,lighting,181ATO9900128,https://www.panhomestores.com/ksa_en/kevin-e27-floor-lamp-43x43x160cm-natural-181ato9900128,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Nottingham Table Lamp - Gold & Black,lighting,181PGI9900056,https://www.panhomestores.com/ksa_en/nottingham-table-lamp-dia-14x45cm-gold-black-181pgi9900056,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Alicante Sideboard with 4 Doors - Natural,dining room,025SQH0500043,https://www.panhomestores.com/ksa_en/alicante-sideboard-with-4-door-veneer-natural-025sqh0500043,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Salamis Floor Lamp - Brown,lighting,046FCF1900032,https://www.panhomestores.com/ksa_en/salamis-floor-lamp-brown-046fcf1900032,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Janice Sideboard with 2 Doors and 2 Drawers - Beige & Brown,dining room,025LWC1000028,https://www.panhomestores.com/ksa_en/janice-sideboard-with-2-door-2-drawer-ceramic-beige-brown-025lwc1000028,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Mabli 2-Light Floor Lamp - Black,lighting,181ATO9900350,https://www.panhomestores.com/ksa_en/mabli-2-light-floor-lamp-24x24x178cm-black-181ato9900350,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,EVANS 8 Seater Dining Table Travertine - Beige & Dark Brown,dining room,023GPF1000004,https://www.panhomestores.com/ksa_en/evans-8-seater-dining-table-travertine-beige-dark-brown-023gpf1000004-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ELYA 4 Seater Dining Table Marble - White,dining room,023VCN0800050,https://www.panhomestores.com/ksa_en/elya-4-seater-dining-table-marble-white-023vcn0800050-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,SOVANTI 8-Seater Dining Table - Beige,dining room,023AAM1000103,https://www.panhomestores.com/ksa_en/sovanti-8-seater-dining-table-beige-023aam1000103-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ORAYA 8-Seater Dining Table - Dark Brown & Beige,dining room,023DAT7000017,https://www.panhomestores.com/ksa_en/oraya-8-seater-dining-table-dark-brown-beige-023dat7000017,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,EDRON 8 Seater Dining Table Marble - White & Beige,dining room,023AAM0800028,https://www.panhomestores.com/ksa_en/edron-8-seater-dining-table-marble-white-beige-023aam0800028,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,HARPER 8 Seater Dining Table Wood - Brown,dining room,023JTI1900085,https://www.panhomestores.com/ksa_en/harper-8-seater-dining-table-wood-brown-023jti1900085-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,STYLEE 8 Seater Dining Table Marble - Light Brown & Dark Brown,dining room,023THT0800048,https://www.panhomestores.com/ksa_en/stylee-8-seater-dining-table-marble-light-brown-dark-brown-023tht0800048,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,EVONNE 8 Seater Dining Table Marble - White Black,dining room,023AOF0800005,https://www.panhomestores.com/ksa_en/evonne-8-seater-dining-table-marble-white-black-023aof0800005,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,TIAMO 8 Seater Dining Table Oval Veneer - Dark Brown,dining room,023LNJ3000023,https://www.panhomestores.com/ksa_en/tiamo-8-seater-dining-table-oval-veneer-dark-brown-023lnj3000023,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,SICILY 6 Seater Dining Table Round Marble - Beige Brown,dining room,023DFG1000005,https://www.panhomestores.com/ksa_en/sicily-6-seater-dining-table-round-marble-beige-brown-023dfg1000005-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,SCEPTER 4 Seater Round Dining Table Marble - Brown,dining room,023SWV1900004,https://www.panhomestores.com/ksa_en/scepter-4-seater-round-dining-table-marble-brown-023swv1900004,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ALINA 6 Seater Round Dining Table Marble - Beige Dark Brown,dining room,023VCN1000019,https://www.panhomestores.com/ksa_en/alina-6-seater-round-dining-table-marble-beige-dark-brown-023vcn1000019,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,KIRA 6 Seater Dining Table Marble - Beige Brown,dining room,023VCN1000012,https://www.panhomestores.com/ksa_en/kira-6-seater-dining-table-marble-beige-brown-023vcn1000012,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,SHEROD 8 Seater Dining Table Veneer - Charcoal & Black,dining room,023GPF3700037,https://www.panhomestores.com/ksa_en/sherod-8-seater-dining-table-veneer-charcoal-black-023gpf3700037,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,SONORA 8 Seater Dining Table Marble - Brown Gold,dining room,023SSK1900135,https://www.panhomestores.com/ksa_en/sonora-8-seater-dining-table-marble-brown-gold-023ssk1900135-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ANOUK 6 Seater Dining Table - Dark Brown,dining room,023DAT3000030,https://www.panhomestores.com/ksa_en/anouk-6-seater-dining-table-dark-brown-023dat3000030,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,PAVEL 8 Seater Dining Table Travertine - Beige Brown,dining room,023VCN1000021,https://www.panhomestores.com/ksa_en/pavel-8-seater-dining-table-travertine-beige-brown-023vcn1000021,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,NODREA 1+6 Seater Marble Dining Set with Darl Chairs - White & Gold,dining room,021BUNDLE117,https://www.panhomestores.com/ksa_en/nodrea-1-6-seater-marble-dining-set-with-darl-dining-chair-package-white-and-gold-021bundle117,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ATRISSA 1+8 Seater Dining Set with Dover Chairs,dining room,011BUNDLE1230,https://www.panhomestores.com/ksa_en/atrissa-1-8-seater-dining-set-with-dover-chairs-package-011bundle1230,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,OKRA E27 Floor Lamp - Natural,lighting,181ATO9900132,https://www.panhomestores.com/ksa_en/okra-e27-floor-lamp-43x160cm-natural-181ato9900132,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,CUSTA E27 Polyresin Floor Lamp - White,lighting,181ATO9901032,https://www.panhomestores.com/ksa_en/custa-e27-polyresin-floor-lamp-dia-30x152cm-white-181ato9901032,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ALBUS 2-Light E27 Floor Lamp - Natural,lighting,181AIC9901727,https://www.panhomestores.com/ksa_en/albus-2-light-e27-floor-lamp-27x27x150-5cm-natural-181aic9901727,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,MARIBEL E27 Floor Lamp - Brass,lighting,181AIC9900379,https://www.panhomestores.com/ksa_en/maribel-e27-floor-lamp-d40x160cm-brass-181aic9900379,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ACCENT Sculpted LED Resin Floor Lamp - Black,lighting,181ATO9900808,https://www.panhomestores.com/ksa_en/accent-sculpted-led-resin-floor-lamp-65x180cm-black-181ato9900808,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,MELVIN E27 Floor Lamp - Black,lighting,181ATO9900127,https://www.panhomestores.com/ksa_en/melvin-e27-floor-lamp-67x150cm-black-181ato9900127,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,THYRON E27 Polyresin Floor Lamp - Black,lighting,181HEL9900343,https://www.panhomestores.com/ksa_en/thyron-e27-polyresin-floor-lamp-dia-54x54x174cm-black-181hel9900343,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,CHELLSY E27 Polyresin Floor Lamp - Black,lighting,181HEL9900344,https://www.panhomestores.com/ksa_en/chellsy-e27-polyresin-floor-lamp-61x61x185-5cm-black-181hel9900344,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,KHALEYA 2-Light E27 Floor Lamp - Brown,lighting,181AIC9902483,https://www.panhomestores.com/ksa_en/khaleya-2-lights-e-27-floor-lamp-dia-30x135cm-brown-181aic9902483,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,HUDSON Arc E27 Floor Lamp - Black,lighting,181ATO9900247,https://www.panhomestores.com/ksa_en/hudson-arc-e27-floor-lamp-dia-32x145cm-black-181ato9900247,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,TRIPOD E27 Wooden Floor Lamp - Brushed Gold,lighting,181UCH9900039,https://www.panhomestores.com/ksa_en/tripod-e27-wooden-floor-lamp-dia-45x157-5cm-brushed-gold-181uch9900039,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,OPULENT Massage Chair - Beige,living room,033FWL2500005,https://www.panhomestores.com/ksa_en/opulent-massage-chair-with-4d-massage-mechanism-and-in-built-bluetooth-speaker-back-healing-beige-033fwl2500005,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,BALANCE-SEAT Lounge Chair - Beige,living room,033WSK1000004,https://www.panhomestores.com/ksa_en/balance-seat-lounge-chair-beige-033wsk1000004,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,AURELIA Massage Chair - Beige,living room,033FWL0800003,https://www.panhomestores.com/ksa_en/aurelia-massage-chair-with-3d-massage-mechanism-and-in-built-bluetooth-speaker-back-healing-beige-033fwl0800003,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ELYSIUM Massage Chair - Beige,living room,033FWL2500004,https://www.panhomestores.com/ksa_en/elysium-massage-chair-with-3d-massage-mechanism-and-in-built-bluetooth-speaker-back-healing-beige-033fwl2500004,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,OLAN Swivel Accent Chair - Light Brown,living room,033CYB1400081,https://www.panhomestores.com/ksa_en/olan-accent-chair-swivel-light-brown-033cyb1400081-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,BOTOM Accent Chair - White,living room,033JSN0800252,https://www.panhomestores.com/ksa_en/botom-accent-chair-white-033jsn0800252,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,AMORE Accent Chair with Ottoman - Beige,living room,033ZXC1000030,https://www.panhomestores.com/ksa_en/amore-accent-chair-with-ottoman-beige-033zxc1000030-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ELDON Accent Chair - Grey,living room,033AMY2000095,https://www.panhomestores.com/ksa_en/eldon-accent-chair-033amy2000095,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ELDON Accent Chair - White,living room,033AMY0800094,https://www.panhomestores.com/ksa_en/eldon-accent-chair-033amy0800094,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,KARPOS Accent Chair - Black,living room,033ALJ1800007,https://www.panhomestores.com/ksa_en/karpos-accent-chair-black-033alj1800007,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,ASKIM Accent Chair - Brown,living room,033ZXC1900004,https://www.panhomestores.com/ksa_en/askim-accent-chair-brown-033zxc1900004,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,LAMY Accent Chair with Ottoman,living room,033ZXC1900009,https://www.panhomestores.com/ksa_en/lamy-accent-chair-ottoman-033zxc1900009,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,KARPOS Accent Chair - White,living room,033ALJ0800014,https://www.panhomestores.com/ksa_en/karpos-accent-chair-white-033alj0800014,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,KARPOS Accent Chair - Zebra,living room,033ALJ5800017,https://www.panhomestores.com/ksa_en/karpos-accent-chair-zebra-033alj5800017-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,KARPOS Accent Chair - Grey,living room,033ALJ2000015,https://www.panhomestores.com/ksa_en/karpos-accent-chair-grey-033alj2000015,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,AYLIN Accent Chair - Beige,living room,033JXH1000034,https://www.panhomestores.com/ksa_en/aylin-accent-chair-beige-033jxh1000034-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,PRECY E27 Rattan Floor Lamp - Natural,lighting,181AIC9902456,https://www.panhomestores.com/ksa_en/precy-e-27-rattan-floor-lamp-29x29x134cm-natural-181aic9902456,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,SHINGO E27 Floor Lamp - Natural,lighting,181ATO9900130,https://www.panhomestores.com/ksa_en/shingo-e27-floor-lamp-28x120cm-natural-181ato9900130,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,DONCHIC E27 Abaca Floor Lamp - Natural,lighting,181AIC9902457,https://www.panhomestores.com/ksa_en/donchic-e-27-abaca-floor-lamp-29x29x134cm-natural-181aic9902457,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,BEAMER E27 Arc Floor Lamp - Black,lighting,181AIC9902459,https://www.panhomestores.com/ksa_en/beamer-e-27-arc-floor-lamp-135x40x180cm-black-181aic9902459,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,COSMO 2-Light E27 Floor Lamp - Black,lighting,181AIC9901728,https://www.panhomestores.com/ksa_en/cosmo-2-light-e27-floor-lamp-30x120cm-black-181aic9901728,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,GALAXY 5-Light E14 Arc Floor Lamp - Satin Nickel,lighting,181AIC9904444,https://www.panhomestores.com/ksa_en/galaxy-5-light-e14-arc-floor-lamp-160x40x220cm-satin-nickel-181aic9904444,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,COTTER E27 Paper Rope Floor Lamp - Natural,lighting,181ATO9901218,https://www.panhomestores.com/ksa_en/cotter-e27-paper-rope-floor-lamp-27x118cm-natural-181ato9901218,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,BRAVADO E27 Polyresin Floor Lamp - Black,lighting,181ATO9901026,https://www.panhomestores.com/ksa_en/bravado-e27-polyresin-floor-lamp-dia-27x123cm-black-181ato9901026,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,COSTAN E27 Seagrass Floor Lamp - Natural,lighting,181AIC9904448,https://www.panhomestores.com/ksa_en/costan-e27-seagrass-floor-lamp-29x136cm-natural-181aic9904448,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,AMORE Accent Chair - Cream,living room,033ZXC4800003,https://www.panhomestores.com/ksa_en/amore-accent-chair-cream-033zxc4800003,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,SERGIO Accent Chair - White & Black,living room,024JLV2900282,https://www.panhomestores.com/ksa_en/sergio-accent-chair-white-black-024jlv2900282-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,MORO Accent Chair,living room,033AUF1000008,https://www.panhomestores.com/ksa_en/moro-accent-chair-033auf1000008,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,MOOD Accent Chair - Grey,living room,033ZXC2000027,https://www.panhomestores.com/ksa_en/mood-accent-chair-grey-033zxc2000027,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,THOFFEY E27 Polyresin Floor Lamp - Black,lighting,181HEL9900345,https://www.panhomestores.com/ksa_en/thoffey-e27-polyresin-floor-lamp-48-5x48-5x161-5cm-black-181hel9900345,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Willow Coffee Table Wood - Off White,living room,041JTI7000152,https://www.panhomestores.com/ksa_en/willow-coffee-table-wood-off-white-041jti7000152,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Warren Sideboard with Mirror High Gloss - Light Grey,dining room,025YGA8200562,https://www.panhomestores.com/ksa_en/warren-sideboard-with-mirror-high-gloss-light-grey-025yga8200562,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Hines Coffee Table Wood - White,living room,041JTI0800050,https://www.panhomestores.com/ksa_en/hines-coffee-table-wood-white-041jti0800050,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Parsifal Coffee Table Wood - Brown,living room,041ANA1900007,https://www.panhomestores.com/ksa_en/parsifal-coffee-table-wood-brown-041ana1900007,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Mirren Coffee Table with 2 Drawers - Light Brown & Black,living room,041MFE7300008,https://www.panhomestores.com/ksa_en/mirren-coffee-table-with-2-drawer-light-brown-black-041mfe7300008,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Spiva Coffee Table Solid Wood Large - Natural,living room,041JTI0500292,https://www.panhomestores.com/ksa_en/spiva-coffee-table-solid-wood-large-natural-041jti0500292,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Simona Sideboard with 4 Doors Ceramic - Black & Gold,dining room,025DSF1000025,https://www.panhomestores.com/ksa_en/simona-sideboard-with-4-door-ceramic-black-gold-025dsf1000025,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Bonhila Sideboard with 4 Doors Veneer - Beige,dining room,025FHY1000093,https://www.panhomestores.com/ksa_en/bonhila-sideboard-with-4-door-veneer-beige-025fhy1000093,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Pablo Coffee Table Set of 3 Concrete - Light Grey & Terracotta,living room,041TMP8200052,https://www.panhomestores.com/ksa_en/pablo-coffee-table-set-of-3-concrete-light-grey-terracotta-041tmp8200052,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Merla Sideboard with 4 Doors Sintered Stone - Beige & Black,dining room,025BCE1000014,https://www.panhomestores.com/ksa_en/merla-sideboard-with-4-door-sintered-stone-beige-black-025bce1000014,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Kira Coffee Table Marble - Beige & Brown,living room,041VCN1000010,https://www.panhomestores.com/ksa_en/kira-coffee-table-marble-beige-brown-041vcn1000010,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Glanvill Coffee Table Set of 2 Round - Grey,living room,041ZDE0500055,https://www.panhomestores.com/ksa_en/glanvill-coffee-table-set-of-2-round-grey-041zde0500055,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Venker Coffee Table Set of 2 Square - Natural,living room,041ZDE0800052,https://www.panhomestores.com/ksa_en/venker-coffee-table-set-of-2-square-natural-041zde0800052,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Truman 1+2 Coffee Table Set Wood - Brown & Black,living room,041MEU1900001,https://www.panhomestores.com/ksa_en/truman-1-2-coffee-table-set-wood-brown-black-041meu1900001,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Venker Coffee Table Set of 2 Square - Dark Grey,living room,041ZDE0500053,https://www.panhomestores.com/ksa_en/venker-coffee-table-set-of-2-square-brown-041zde0500053,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Glory 1+2 Coffee Table Set Wood - Brown & Black,living room,041MEU1000003,https://www.panhomestores.com/ksa_en/glory-1-2-coffee-table-set-wood-brown-black-041meu1000003,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Remeno Coffee Table Set 1+2 - Gold,living room,041HCT2400073,https://www.panhomestores.com/ksa_en/remeno-coffee-table-set-1-2-gold-041hct2400073,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Nour 1+4 Coffee Table Set - Brown,living room,041XGD1900128,https://www.panhomestores.com/ksa_en/nour-1-4-coffee-table-set-brown-041xgd1900128,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Tommaso Coffee Table Set of 2 Melamine - Natural & White,living room,041JLV0500124,https://www.panhomestores.com/ksa_en/tommaso-coffee-table-set-of-2-melamine-natural-white-041jlv0500124,56,missing_price|unknown_availability|missing_dimensions,,,,,
